iter	Passed	Remaining
566	3077	2350
567	3082	2344
568	3088	2339
569	3093	2333
570	3098	2327
571	3104	2322
572	3109	2316
573	3114	2311
574	3120	2306
575	3125	2300
576	3130	2294
577	3136	2289
578	3141	2283
579	3146	2278
580	3147	2269
581	3153	2264
582	3158	2259
583	3163	2253
584	3169	2248
585	3174	2242
586	3179	2237
587	3185	2232
588	3190	2226
589	3195	2220
590	3201	2215
591	3206	2210
592	3212	2204
593	3218	2200
594	3225	2195
595	3232	2191
596	3238	2185
597	3244	2181
598	3250	2176
599	3256	2170
600	3261	2165
601	3267	2160
602	3272	2154
603	3277	2148
604	3283	2143
605	3288	2137
606	3293	2132
607	3298	2126
608	3303	2121
609	3308	2115
610	3313	2109
611	3319	2104
612	3324	2098
613	3329	2093
614	3335	2087
615	3340	2082
616	3345	2076
617	3351	2071
618	3356	2065
619	3361	2060
620	3367	2055
621	3372	2049
622	3377	2043
623	3383	2038
624	3388	2032
625	3393	2027
626	3398	2022
627	3403	2016
628	3408	2010
629	3414	2005
630	3419	1999
631	3424	1994
632	3431	1989
633	3436	1983
634	3441	1978
635	3447	1972
636	3452	1967
637	3457	1961
638	3463	1956
639	3468	1950
640	3473	1945
641	3478	1939
642	3483	1934
643	3488	1928
644	3494	1923
645	3499	1917
646	3505	1912
647	3511	1907
648	3515	1901
649	3520	1895
650	3526	1890
651	3531	1884
652	3536	1879
653	3541	1873
654	3547	1868
655	3552	1862
656	3557	1857
657	3563	1851
658	3567	1846
659	3573	1840
660	3578	1835
661	3583	1829
662	3588	1824
663	3594	1818
664	3599	1813
665	3604	1807
666	3610	1802
667	3615	1796
668	3620	1791
669	3626	1786
670	3631	1780
671	3636	1774
672	3642	1769
673	3647	1764
674	3652	1758
675	3657	1753
676	3662	1747
677	3667	1741
678	3672	1736
679	3678	1731
680	3683	1725
681	3688	1719
682	3694	1714
683	3699	1708
684	3704	1703
685	3710	1698
686	3715	1693
687	3722	1688
688	3727	1682
689	3733	1677
690	3739	1672
691	3744	1666
692	3749	1661
693	3755	1656
694	3762	1651
695	3768	1646
696	3775	1641
697	3782	1636
698	3788	1631
699	3794	1626
700	3799	1620
701	3805	1615
702	3811	1610
703	3817	1605
704	3824	1600
705	3831	1595
706	3837	1590
707	3844	1585
708	3849	1580
709	3855	1574
710	3860	1569
711	3866	1563
712	3871	1558
713	3876	1552
714	3881	1547
715	3887	1542
716	3892	1536
717	3897	1530
718	3903	1525
719	3908	1519
720	3913	1514
721	3919	1509
722	3924	1503
723	3929	1497
724	3935	1492
725	3940	1487
726	3945	1481
727	3951	1476
728	3956	1470
729	3961	1465
730	3966	1459
731	3971	1454
732	3976	1448
733	3981	1443
734	3987	1437
735	3992	1432
736	3997	1426
737	4003	1421
738	4008	1415
739	4013	1410
740	4019	1404
741	4023	1399
742	4028	1393
743	4034	1388
744	4039	1382
745	4044	1377
746	4050	1371
747	4055	1366
748	4060	1360
749	4066	1355
750	4071	1349
751	4076	1344
752	4082	1339
753	4087	1333
754	4092	1328
755	4098	1322
756	4103	1317
757	4108	1311
758	4114	1306
759	4119	1300
760	4124	1295
761	4129	1289
762	4135	1284
763	4140	1278
764	4145	1273
765	4150	1268
766	4155	1262
767	4160	1256
768	4166	1251
769	4171	1246
770	4176	1240
771	4182	1235
772	4187	1229
773	4192	1224
774	4198	1218
775	4203	1213
776	4208	1207
777	4214	1202
778	4219	1197
779	4224	1191
780	4230	1186
781	4235	1180
782	4240	1175
783	4246	1169
784	4252	1164
785	4258	1159
786	4265	1154
787	4271	1149
788	4277	1143
789	4282	1138
790	4287	1132
791	4292	1127
792	4298	1121
793	4302	1116
794	4307	1110
795	4313	1105
796	4319	1100
797	4324	1094
798	4330	1089
799	4335	1083
800	4340	1078
801	4345	1072
802	4350	1067
803	4356	1061
804	4361	1056
805	4366	1051
806	4371	1045
807	4377	1040
808	4382	1034
809	4387	1029
810	4392	1023
811	4398	1018
812	4403	1012
813	4408	1007
814	4413	1001
815	4418	996
816	4425	991
817	4430	985
818	4435	980
819	4441	974
820	4446	969
821	4451	963
822	4457	958
823	4463	953
824	4470	948
825	4476	943
826	4482	937
827	4489	932
828	4497	927
829	4504	922
830	4512	917
831	4521	913
832	4530	908
833	4538	903
834	4546	898
835	4553	893
836	4561	888
837	4570	883
838	4578	878
839	4586	873
840	4594	868
841	4601	863
842	4608	858
843	4615	853
844	4621	847
845	4628	842
846	4634	837
847	4641	831
848	4648	826
849	4655	821
850	4663	816
851	4670	811
852	4677	806
853	4682	800
854	4687	794
855	4692	789
856	4697	783
857	4702	778
858	4706	772
859	4711	767
860	4716	761
861	4721	755
862	4727	750
863	4731	744
864	4737	739
865	4741	733
866	4746	728
867	4751	722
868	4756	717
869	4761	711
870	4766	705
871	4771	700
872	4776	694
873	4781	689
874	4786	683
875	4791	678
876	4796	672
877	4801	667
878	4805	661
879	4810	656
880	4815	650
881	4820	644
882	4825	639
883	4830	633
884	4835	628
885	4840	622
886	4845	617
887	4851	611
888	4857	606
889	4862	600
890	4867	595
891	4872	589
892	4877	584
893	4883	578
894	4888	573
895	4893	567
896	4899	562
897	4904	557
898	4909	551
899	4914	546
900	4919	540
901	4924	535
902	4930	529
903	4935	524
904	4940	518
905	4945	513
906	4951	507
907	4956	502
908	4961	496
909	4967	491
910	4971	485
911	4976	480
912	4982	474
913	4988	469
914	4993	463
915	4999	458
916	5004	452
917	5009	447
918	5014	442
919	5019	436
920	5024	431
921	5030	425
922	5035	420
923	5040	414
