iter	Passed	Remaining
298	5144	12060
299	5162	12046
300	5181	12031
301	5203	12027
302	5223	12015
303	5242	12002
304	5262	11992
305	5279	11974
306	5299	11962
307	5332	11980
308	5349	11963
309	5369	11950
310	5388	11938
311	5410	11930
312	5432	11923
313	5449	11906
314	5466	11887
315	5482	11867
316	5498	11847
317	5514	11827
318	5528	11801
319	5544	11781
320	5560	11762
321	5577	11743
322	5596	11729
323	5612	11710
324	5627	11687
325	5643	11667
326	5659	11646
327	5673	11624
328	5689	11603
329	5705	11583
330	5721	11564
331	5736	11542
332	5752	11522
333	5767	11500
334	5783	11479
335	5799	11461
336	5816	11442
337	5840	11438
338	5854	11416
339	5867	11390
340	5884	11372
341	5900	11353
342	5917	11334
343	5933	11315
344	5949	11295
345	5974	11293
346	6007	11304
347	6035	11308
348	6074	11330
349	6090	11311
350	6107	11293
351	6126	11277
352	6141	11257
353	6156	11235
354	6172	11213
355	6189	11196
356	6208	11181
357	6224	11162
358	6240	11142
359	6255	11120
360	6272	11102
361	6288	11083
362	6305	11064
363	6322	11047
364	6337	11025
365	6353	11006
366	6369	10985
367	6389	10972
368	6404	10952
369	6420	10931
370	6436	10913
371	6452	10893
372	6467	10871
373	6483	10852
374	6498	10830
375	6514	10811
376	6530	10792
377	6546	10771
378	6561	10751
379	6577	10731
380	6593	10712
381	6610	10694
382	6626	10675
383	6642	10656
384	6659	10638
385	6676	10620
386	6692	10600
387	6709	10582
388	6724	10562
389	6741	10544
390	6758	10526
391	6777	10511
392	6794	10494
393	6815	10482
394	6832	10464
395	6847	10443
396	6863	10425
397	6878	10404
398	6893	10384
399	6911	10367
400	6927	10348
401	6939	10322
402	6952	10299
403	6966	10277
404	6979	10254
405	6994	10232
406	7007	10210
407	7020	10187
408	7032	10162
409	7046	10139
410	7059	10116
411	7079	10103
412	7098	10089
413	7117	10074
414	7134	10056
415	7152	10041
416	7170	10025
417	7193	10015
418	7210	9998
419	7224	9976
420	7237	9953
421	7250	9930
422	7261	9904
423	7273	9881
424	7286	9858
425	7299	9835
426	7312	9812
427	7325	9790
428	7338	9767
429	7351	9745
430	7364	9722
431	7377	9700
432	7390	9677
433	7402	9653
434	7415	9631
435	7428	9608
436	7440	9585
437	7451	9561
438	7467	9542
439	7481	9521
440	7494	9500
441	7508	9478
442	7519	9454
443	7534	9434
444	7550	9417
445	7563	9394
446	7576	9373
447	7588	9350
448	7601	9327
449	7613	9305
450	7626	9284
451	7639	9262
452	7651	9239
453	7664	9217
454	7676	9195
455	7690	9174
456	7703	9153
457	7716	9131
458	7727	9108
459	7739	9085
460	7752	9064
461	7765	9042
462	7778	9021
463	7791	9000
464	7805	8980
465	7818	8959
466	7829	8935
467	7842	8914
468	7855	8893
469	7867	8872
470	7881	8852
471	7894	8831
472	7907	8810
473	7923	8792
474	7935	8771
475	7948	8750
476	7961	8729
477	7974	8708
478	7987	8687
479	8000	8667
480	8012	8645
481	8023	8622
482	8036	8602
483	8049	8582
484	8063	8561
485	8075	8541
486	8089	8521
487	8101	8499
488	8113	8478
489	8125	8457
490	8139	8437
491	8151	8416
492	8169	8401
493	8191	8390
494	8211	8377
495	8231	8363
496	8250	8350
497	8270	8337
498	8291	8324
499	8308	8308
500	8323	8290
501	8337	8271
502	8352	8252
503	8365	8232
504	8380	8214
505	8392	8193
506	8405	8173
507	8418	8153
508	8431	8133
509	8445	8114
510	8459	8095
511	8471	8074
512	8485	8055
513	8498	8035
514	8512	8016
515	8526	7997
516	8540	7979
517	8554	7959
518	8568	7940
519	8582	7921
520	8595	7902
521	8608	7883
522	8620	7862
523	8634	7843
524	8646	7822
525	8659	7803
526	8672	7784
527	8686	7765
528	8701	7747
529	8714	7727
530	8725	7706
531	8737	7686
532	8749	7666
533	8761	7646
534	8773	7625
535	8787	7607
536	8800	7587
537	8812	7567
538	8824	7547
539	8836	7527
540	8848	7507
541	8861	7488
542	8875	7469
543	8887	7449
544	8900	7430
545	8913	7411
546	8926	7392
547	8939	7373
548	8951	7353
549	8964	7334
550	8977	7315
551	8990	7296
552	9003	7277
553	9016	7258
554	9027	7238
555	9041	7220
556	9053	7200
557	9066	7181
558	9080	7163
559	9096	7147
560	9108	7127
561	9121	7108
562	9134	7089
563	9148	7072
564	9162	7054
565	9175	7035
566	9186	7015
567	9199	6996
568	9215	6980
569	9228	6961
570	9240	6942
571	9253	6924
572	9268	6906
573	9286	6892
574	9305	6877
575	9324	6864
576	9343	6850
577	9375	6844
578	9394	6830
579	9410	6814
580	9425	6797
581	9439	6779
582	9450	6759
583	9467	6744
584	9480	6725
585	9493	6707
586	9506	6688
587	9517	6668
588	9531	6650
589	9543	6632
590	9557	6614
591	9568	6594
592	9582	6576
593	9595	6558
594	9607	6539
595	9619	6520
596	9632	6502
597	9646	6484
598	9660	6466
599	9670	6446
600	9683	6428
601	9697	6411
602	9710	6393
603	9723	6374
604	9736	6356
605	9749	6339
606	9763	6321
607	9775	6302
608	9787	6284
609	9800	6266
610	9814	6248
611	9826	6229
612	9839	6211
613	9853	6194
614	9868	6178
615	9881	6159
616	9895	6142
617	9907	6124
618	9920	6106
619	9933	6088
620	9944	6069
621	9958	6051
622	9971	6033
623	9984	6016
624	9997	5998
625	10010	5980
626	10023	5962
627	10034	5944
628	10047	5926
629	10061	5909
630	10074	5891
631	10085	5872
632	10099	5855
633	10112	5837
634	10125	5820
635	10141	5804
636	10156	5787
637	10169	5770
638	10181	5751
639	10193	5734
640	10206	5716
641	10219	5698
642	10231	5680
643	10243	5662
644	10259	5646
645	10271	5628
646	10286	5612
647	10299	5594
648	10312	5577
649	10324	5559
650	10338	5542
651	10350	5524
652	10365	5508
653	10382	5492
654	10399	5477
655	10414	5461
656	10434	5447
657	10456	5434
658	10478	5422
659	10493	5405
660	10510	5390
661	10526	5374
662	10538	5356
663	10553	5340
664	10567	5323
665	10581	5306
666	10594	5289
667	10608	5272
668	10621	5254
669	10636	5238
670	10652	5222
671	10665	5206
672	10677	5188
673	10690	5170
674	10704	5153
675	10714	5135
676	10728	5118
677	10741	5101
678	10755	5084
679	10769	5067
680	10783	5051
681	10797	5034
682	10810	5017
683	10824	5000
684	10837	4983
685	10849	4965
686	10863	4949
687	10877	4932
688	10892	4916
689	10906	4899
690	10920	4883
691	10933	4866
692	10948	4849
693	10962	4833
694	10973	4815
695	10987	4799
696	11001	4782
697	11016	4766
698	11033	4750
699	11048	4734
700	11061	4718
701	11076	4701
702	11089	4685
703	11103	4668
704	11116	4651
705	11134	4636
706	11145	4619
707	11159	4602
708	11171	4585
709	11184	4568
710	11197	4551
711	11206	4532
712	11216	4515
713	11230	4498
714	11242	4481
715	11252	4463
716	11266	4446
717	11279	4430
718	11294	4414
719	11308	4397
720	11324	4382
721	11340	4366
722	11356	4350
723	11370	4334
724	11385	4318
725	11399	4302
726	11416	4287
727	11431	4271
728	11448	4255
729	11466	4240
730	11484	4226
731	11501	4210
732	11519	4196
733	11539	4181
734	11557	4166
735	11576	4152
736	11591	4136
737	11609	4121
738	11625	4105
739	11640	4090
740	11656	4074
741	11672	4058
742	11687	4042
743	11703	4026
744	11719	4011
745	11735	3995
746	11751	3980
747	11766	3964
748	11781	3948
749	11798	3932
750	11812	3916
751	11828	3900
752	11849	3886
753	11863	3870
754	11878	3854
755	11894	3838
756	11909	3823
757	11925	3807
758	11939	3791
759	11954	3775
760	11967	3758
761	11979	3741
762	11991	3724
763	12005	3708
764	12017	3691
765	12031	3675
766	12044	3658
767	12057	3642
768	12069	3625
769	12082	3608
770	12095	3592
771	12112	3577
772	12128	3561
773	12142	3545
774	12155	3529
775	12168	3512
776	12181	3495
777	12194	3479
778	12208	3463
779	12221	3446
780	12233	3430
781	12250	3415
782	12263	3398
783	12276	3382
784	12289	3366
785	12303	3349
786	12315	3333
787	12327	3316
788	12339	3299
789	12352	3283
790	12365	3267
791	12378	3250
792	12391	3234
793	12405	3218
794	12417	3202
795	12430	3185
796	12442	3169
797	12455	3152
798	12468	3136
799	12482	3120
800	12494	3104
801	12507	3087
802	12520	3071
803	12531	3054
804	12544	3038
805	12560	3023
806	12577	3008
807	12592	2992
808	12608	2976
809	12622	2960
810	12639	2945
811	12661	2931
812	12678	2916
813	12695	2900
814	12710	2885
815	12723	2869
816	12737	2853
817	12750	2836
818	12763	2820
819	12777	2804
820	12790	2788
821	12803	2772
822	12816	2756
823	12828	2740
824	12841	2723
825	12855	2708
826	12867	2691
827	12879	2675
828	12892	2659
829	12904	2643
830	12917	2627
831	12931	2611
832	12944	2595
833	12954	2578
834	12967	2562
835	12979	2546
836	12990	2529
837	13003	2513
838	13017	2497
839	13032	2482
840	13045	2466
841	13058	2450
842	13070	2434
843	13082	2418
844	13097	2402
845	13113	2387
846	13128	2371
847	13141	2355
848	13153	2339
849	13166	2323
850	13179	2307
851	13192	2291
852	13203	2275
853	13216	2259
854	13229	2243
855	13242	2227
856	13254	2211
857	13267	2195
858	13278	2179
859	13291	2163
860	13304	2147
861	13317	2132
862	13331	2116
863	13344	2100
864	13355	2084
865	13366	2068
866	13378	2052
867	13398	2037
868	13416	2022
869	13428	2006
870	13441	1990
871	13453	1974
872	13465	1958
873	13477	1943
874	13489	1927
875	13503	1911
876	13517	1895
877	13528	1879
878	13541	1864
879	13554	1848
880	13567	1832
881	13579	1816
882	13592	1801
883	13606	1785
884	13619	1769
885	13632	1754
886	13645	1738
887	13658	1722
888	13676	1707
889	13692	1692
890	13719	1678
891	13739	1663
892	13759	1648
893	13777	1633
894	13794	1618
895	13810	1603
896	13824	1587
897	13835	1571
898	13848	1555
899	13861	1540
900	13872	1524
901	13885	1508
902	13899	1493
903	13911	1477
904	13924	1461
905	13937	1446
906	13951	1430
907	13964	1414
908	13977	1399
909	13990	1383
910	14005	1368
911	14018	1352
912	14029	1336
913	14043	1321
914	14056	1305
915	14069	1290
916	14084	1274
917	14100	1259
918	14115	1244
919	14129	1228
920	14148	1213
921	14162	1198
922	14178	1182
923	14197	1167
924	14209	1152
925	14222	1136
926	14235	1121
927	14247	1105
928	14260	1089
929	14273	1074
930	14286	1058
931	14298	1043
932	14311	1027
933	14322	1012
934	14335	996
935	14348	981
936	14361	965
937	14373	950
938	14385	934
939	14399	919
940	14409	903
941	14422	888
942	14435	872
943	14448	857
944	14462	841
945	14474	826
946	14488	810
947	14502	795
948	14515	780
949	14528	764
950	14541	749
951	14554	733
952	14566	718
953	14582	703
954	14595	687
955	14612	672
956	14626	657
957	14639	641
958	14652	626
959	14665	611
960	14677	595
961	14690	580
962	14705	565
963	14718	549
964	14730	534
965	14743	518
966	14758	503
967	14776	488
968	14793	473
969	14809	458
970	14829	442
971	14850	427
972	14869	412
973	14885	397
974	14900	382
975	14912	366
976	14925	351
977	14938	336
978	14951	320
979	14964	305
980	14977	290
981	14993	274
982	15008	259
983	15021	244
984	15035	228
985	15046	213
986	15059	198
987	15076	183
988	15091	167
989	15106	152
990	15118	137
991	15130	122
992	15143	106
993	15156	91
994	15175	76
995	15192	61
996	15206	45
997	15219	30
998	15231	15
999	15244	0
